Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13
;2023-03-14 12:47:47.865;;2023-03-14 12:49:48.007;2023-03-14 12:49:48.007;UTC-0300;5DkUXOKlpz;982c82fc-762b-48a7-b0d9-2798f399f2e3;com.sec.android.app.shealth;2023-03-14 12:49:47.865;c77a266d-d490-4d67-8e3f-ef64721ea04a;c77a266d-d490-4d67-8e3f-ef64721ea04a.heart_rate.json;
;2023-03-15 12:31:21.627;;2023-03-15 12:33:22.228;2023-03-15 12:33:22.228;UTC-0300;5DkUXOKlpz;464711f6-4a73-41c0-a6fb-badef71618d3;com.sec.android.app.shealth;2023-03-15 12:33:21.627;0dab591d-cbda-434b-b6e6-3d16dcdb174b;0dab591d-cbda-434b-b6e6-3d16dcdb174b.heart_rate.json;
;2023-03-16 12:33:59.879;;2023-03-16 12:36:00.197;2023-03-16 12:36:00.197;UTC-0300;5DkUXOKlpz;7b225a5e-4dca-47a5-bb94-42c80118e3a6;com.sec.android.app.shealth;2023-03-16 12:35:59.879;4defc8f8-9de5-4e0f-81c2-ab56b05d4238;4defc8f8-9de5-4e0f-81c2-ab56b05d4238.heart_rate.json;
;2023-03-16 12:42:58.332;;2023-03-16 12:45:00.058;2023-03-16 12:45:00.058;UTC-0300;5DkUXOKlpz;59ab4230-6062-49e1-93d8-39c766d40a4f;com.sec.android.app.shealth;2023-03-16 12:44:58.332;fe07f6ca-094d-4c90-a75c-cd1438e3cb5c;fe07f6ca-094d-4c90-a75c-cd1438e3cb5c.heart_rate.json;
;2023-03-17 12:52:51.300;;2023-03-17 12:54:51.458;2023-03-17 12:54:51.458;UTC-0300;5DkUXOKlpz;9dc1fa7e-94e0-42d8-aff9-535a4150d2e8;com.sec.android.app.shealth;2023-03-17 12:54:51.300;ab2cb025-f5f2-49d9-ba1b-639e4de4e60e;ab2cb025-f5f2-49d9-ba1b-639e4de4e60e.heart_rate.json;
;2023-03-18 13:14:42.911;;2023-03-18 13:16:42.049;2023-03-18 13:16:42.049;UTC-0300;5DkUXOKlpz;b67075e0-4cb2-4039-867a-ec2961358c63;com.sec.android.app.shealth;2023-03-18 13:16:42.027;8a4b6979-cce2-493d-a6ec-d13c3cd64c65;8a4b6979-cce2-493d-a6ec-d13c3cd64c65.heart_rate.json;
;2023-03-18 13:34:32.727;;2023-03-18 13:36:33.202;2023-03-18 13:36:33.202;UTC-0300;5DkUXOKlpz;7dfd8118-d454-4243-84b7-58004ed1ecfa;com.sec.android.app.shealth;2023-03-18 13:36:32.727;c3f242cf-0510-418b-a958-c65b875475b4;c3f242cf-0510-418b-a958-c65b875475b4.heart_rate.json;
;2023-03-20 12:33:20.966;;2023-03-20 12:35:21.120;2023-03-20 12:35:21.120;UTC-0300;5DkUXOKlpz;3ae9f876-ec7f-4a70-bcd2-64b4d184487f;com.sec.android.app.shealth;2023-03-20 12:35:20.966;53cdc202-e751-49f9-b2fc-dcb474689740;53cdc202-e751-49f9-b2fc-dcb474689740.heart_rate.json;
;2023-03-21 00:02:45.678;;2023-03-21 00:04:46.201;2023-03-21 00:04:46.201;UTC-0300;5DkUXOKlpz;3d49e6c4-8498-482e-bf53-84b3e2dc6554;com.sec.android.app.shealth;2023-03-21 00:04:45.678;4ff6c151-1e1c-4dab-aac2-4cb2c9b3e5b9;4ff6c151-1e1c-4dab-aac2-4cb2c9b3e5b9.heart_rate.json;
;2023-03-21 12:38:06.865;;2023-03-21 12:40:07.208;2023-03-21 12:40:07.208;UTC-0300;5DkUXOKlpz;0956a95b-d099-4cd6-8122-ef14f1c84f12;com.sec.android.app.shealth;2023-03-21 12:40:06.865;51693294-5ddc-4b4a-903f-a1680e65cf9c;51693294-5ddc-4b4a-903f-a1680e65cf9c.heart_rate.json;
;2023-03-21 12:44:47.777;;2023-03-21 12:46:47.789;2023-03-21 12:46:47.789;UTC-0300;5DkUXOKlpz;01d76576-5129-4589-bb92-bae4d072726c;com.sec.android.app.shealth;2023-03-21 12:46:47.769;b50d04f1-0a7c-4449-ae42-e20ed1c5be1c;b50d04f1-0a7c-4449-ae42-e20ed1c5be1c.heart_rate.json;
;2023-03-23 12:36:33.252;;2023-03-23 12:38:33.373;2023-03-23 12:38:33.373;UTC-0300;5DkUXOKlpz;167e0de8-3cb4-41f3-be7f-9f1aadec35ff;com.sec.android.app.shealth;2023-03-23 12:38:33.252;cf4e3062-4a4d-41aa-aba0-4a43e415caa4;cf4e3062-4a4d-41aa-aba0-4a43e415caa4.heart_rate.json;
;2023-03-24 12:44:01.495;;2023-03-24 12:46:01.475;2023-03-24 12:46:01.475;UTC-0300;5DkUXOKlpz;df69a53c-b23e-4c0d-9df2-e1f753c1bfea;com.sec.android.app.shealth;2023-03-24 12:46:01.456;33ebab9c-8e28-464b-b450-5976a547ca94;33ebab9c-8e28-464b-b450-5976a547ca94.heart_rate.json;
;2023-03-25 13:25:52.872;;2023-03-25 13:27:53.032;2023-03-25 13:27:53.032;UTC-0300;5DkUXOKlpz;4c970866-8d8f-4976-a7c7-db91faa516f5;com.sec.android.app.shealth;2023-03-25 13:27:52.872;469495ba-71fb-41a7-b52d-680f8966e842;469495ba-71fb-41a7-b52d-680f8966e842.heart_rate.json;
;2023-03-25 13:39:36.940;;2023-03-25 13:41:37.228;2023-03-25 13:41:37.228;UTC-0300;5DkUXOKlpz;bbf7c7b6-1c52-4c90-a394-8c2d5efbad65;com.sec.android.app.shealth;2023-03-25 13:41:36.940;2abe94fa-4eae-454b-b2bd-e86db16f0c2c;2abe94fa-4eae-454b-b2bd-e86db16f0c2c.heart_rate.json;
;2023-03-27 12:43:34.570;;2023-03-27 12:45:34.663;2023-03-27 12:45:34.663;UTC-0300;5DkUXOKlpz;620a2204-8eb4-4da5-899f-191f632d8c6e;com.sec.android.app.shealth;2023-03-27 12:45:34.570;169232e3-4dff-4bc3-9f9e-d00321c0ac21;169232e3-4dff-4bc3-9f9e-d00321c0ac21.heart_rate.json;
;2023-03-28 12:48:05.459;;2023-03-28 12:50:05.616;2023-03-28 12:50:05.616;UTC-0300;5DkUXOKlpz;e125ee55-46dc-453f-8156-32a861927ba6;com.sec.android.app.shealth;2023-03-28 12:50:05.459;24a960ad-6f4c-4033-801b-e928967b2471;24a960ad-6f4c-4033-801b-e928967b2471.heart_rate.json;
;2023-03-30 12:41:01.211;;2023-03-30 12:43:01.351;2023-03-30 12:43:01.351;UTC-0300;5DkUXOKlpz;2ca0aeb9-284b-403c-bfd7-500ccfa70360;com.sec.android.app.shealth;2023-03-30 12:43:01.211;b9ba4a8c-c564-45f5-8b79-701f62816ab8;b9ba4a8c-c564-45f5-8b79-701f62816ab8.heart_rate.json;
;2023-03-31 12:42:18.084;;2023-03-31 12:44:18.268;2023-03-31 12:44:18.268;UTC-0300;5DkUXOKlpz;fa0d0cb6-a02f-45f3-8f89-89aa3a9b4922;com.sec.android.app.shealth;2023-03-31 12:44:18.084;82998135-5642-4622-9afc-586b0ed2ae64;82998135-5642-4622-9afc-586b0ed2ae64.heart_rate.json;
;2023-04-01 12:52:36.765;;2023-04-01 12:54:36.493;2023-04-01 12:54:36.493;UTC-0300;5DkUXOKlpz;48d28b6f-8ce8-4c0c-a0b1-9ff511a57749;com.sec.android.app.shealth;2023-04-01 12:54:36.472;026f335e-f04d-4f7e-8fc5-eb5d9446dc45;026f335e-f04d-4f7e-8fc5-eb5d9446dc45.heart_rate.json;
;2023-04-01 13:11:39.504;;2023-04-01 13:13:39.658;2023-04-01 13:13:39.658;UTC-0300;5DkUXOKlpz;14eba066-29dc-4673-92c7-d747b4de623f;com.sec.android.app.shealth;2023-04-01 13:13:39.504;67b808d0-9405-414d-8574-ce913d7eb6b7;67b808d0-9405-414d-8574-ce913d7eb6b7.heart_rate.json;
;2023-04-03 12:40:05.649;;2023-04-03 12:42:05.751;2023-04-03 12:42:05.751;UTC-0300;5DkUXOKlpz;d4421813-bf8c-445a-a60d-5f086900bc96;com.sec.android.app.shealth;2023-04-03 12:42:05.649;2e8b1bfe-c99f-440a-bad5-4aa3ef18e16f;2e8b1bfe-c99f-440a-bad5-4aa3ef18e16f.heart_rate.json;
;2023-04-04 01:28:48.580;;2023-04-04 01:29:06.749;2023-04-04 01:29:06.749;UTC-0300;5DkUXOKlpz;45023eb5-041e-4445-a71d-18ba25b0351a;com.sec.android.app.shealth;2023-04-04 01:29:06.714;817877d4-9701-47b9-9916-146ebfdcd5fa;817877d4-9701-47b9-9916-146ebfdcd5fa.heart_rate.json;
;2023-04-04 01:29:26.145;;2023-04-04 01:31:26.334;2023-04-04 01:31:26.334;UTC-0300;5DkUXOKlpz;d867e4ad-f2ed-4478-8cd0-6c61b1b17d5c;com.sec.android.app.shealth;2023-04-04 01:31:26.145;bed7e8d2-545e-4368-9f21-10256dbe3514;bed7e8d2-545e-4368-9f21-10256dbe3514.heart_rate.json;
;2023-04-04 12:52:50.287;;2023-04-04 12:54:50.454;2023-04-04 12:54:50.454;UTC-0300;5DkUXOKlpz;25baf107-c9f2-430c-b5a4-d2b32260a8c2;com.sec.android.app.shealth;2023-04-04 12:54:50.287;68eb74d8-8279-4d7a-8e3c-03ec2fae51dd;68eb74d8-8279-4d7a-8e3c-03ec2fae51dd.heart_rate.json;
;2023-04-05 12:36:10.730;;2023-04-05 12:38:11.219;2023-04-05 12:38:11.219;UTC-0300;5DkUXOKlpz;052968ef-897e-4ae1-a480-20c72c8f9fbb;com.sec.android.app.shealth;2023-04-05 12:38:10.730;a406e84c-0a9e-4faa-a7f9-b8f554d4080b;a406e84c-0a9e-4faa-a7f9-b8f554d4080b.heart_rate.json;
;2023-04-06 12:53:39.549;;2023-04-06 12:55:40.207;2023-04-06 12:55:40.207;UTC-0300;5DkUXOKlpz;8a59e7e7-f703-44ab-9dc0-e5285455f281;com.sec.android.app.shealth;2023-04-06 12:55:39.549;0a43f8b4-b1ec-412d-840d-9d8cc8403034;0a43f8b4-b1ec-412d-840d-9d8cc8403034.heart_rate.json;
;2023-04-07 13:20:45.498;;2023-04-07 13:21:13.321;2023-04-07 13:21:13.321;UTC-0300;5DkUXOKlpz;43f6fdc0-802a-4f7e-9373-d49da754003f;com.sec.android.app.shealth;2023-04-07 13:21:13.285;837d00a0-3121-41c5-b8f3-97d749d66964;837d00a0-3121-41c5-b8f3-97d749d66964.heart_rate.json;
;2023-04-07 13:22:33.943;;2023-04-07 13:24:33.507;2023-04-07 13:24:33.507;UTC-0300;5DkUXOKlpz;48e89ea8-eae3-4afb-afe1-408f081f3ede;com.sec.android.app.shealth;2023-04-07 13:24:33.486;ffd77a44-0616-4b14-98c2-95954846f567;ffd77a44-0616-4b14-98c2-95954846f567.heart_rate.json;
;2023-04-08 12:26:41.901;;2023-04-08 12:28:42.439;2023-04-08 12:28:42.439;UTC-0300;5DkUXOKlpz;216f39de-81f2-44c2-84a1-f6d4382e504e;com.sec.android.app.shealth;2023-04-08 12:28:41.901;6f4e99a2-9c91-4fa4-a8a0-f7310f6dd7a4;6f4e99a2-9c91-4fa4-a8a0-f7310f6dd7a4.heart_rate.json;
;2023-04-10 12:30:09.481;;2023-04-10 12:31:44.194;2023-04-10 12:31:44.194;UTC-0300;5DkUXOKlpz;9effffcd-8789-4897-b373-57fd04ff66ef;com.sec.android.app.shealth;2023-04-10 12:31:44.146;0de5f44d-6dda-4407-8b2a-99fb35c74434;0de5f44d-6dda-4407-8b2a-99fb35c74434.heart_rate.json;
;2023-04-10 12:42:10.695;;2023-04-10 12:44:11.379;2023-04-10 12:44:11.379;UTC-0300;5DkUXOKlpz;68cb53eb-621c-4314-9061-a5c3828d93f8;com.sec.android.app.shealth;2023-04-10 12:44:10.695;714cd51f-67cc-4efa-bb2e-b8490afdc646;714cd51f-67cc-4efa-bb2e-b8490afdc646.heart_rate.json;
;2023-04-11 12:45:03.043;;2023-04-11 12:47:03.283;2023-04-11 12:47:03.283;UTC-0300;5DkUXOKlpz;71f90454-71b6-4b52-a4bd-bf9cb28c2b4c;com.sec.android.app.shealth;2023-04-11 12:47:03.043;e8839f73-09f6-4b17-9fdc-e852e07633fb;e8839f73-09f6-4b17-9fdc-e852e07633fb.heart_rate.json;
;2023-04-12 12:37:24.927;;2023-04-12 12:39:25.229;2023-04-12 12:39:25.229;UTC-0300;5DkUXOKlpz;ff0e548a-0cf1-4dce-843b-9cf83b3ef276;com.sec.android.app.shealth;2023-04-12 12:39:24.927;04807412-a85b-43fc-92aa-3fab12d61864;04807412-a85b-43fc-92aa-3fab12d61864.heart_rate.json;
;2023-04-14 12:29:02.530;;2023-04-14 12:31:02.713;2023-04-14 12:31:02.713;UTC-0300;5DkUXOKlpz;4c74fc37-e714-41d3-a520-af04eeb649ac;com.sec.android.app.shealth;2023-04-14 12:31:02.530;109adf4c-2dfe-44d8-a045-49e3b5f4b0af;109adf4c-2dfe-44d8-a045-49e3b5f4b0af.heart_rate.json;
;2023-04-15 12:56:52.772;;2023-04-15 12:58:53.680;2023-04-15 12:58:53.680;UTC-0300;5DkUXOKlpz;9203f54a-83b5-4f5c-8692-962ca8ad4eab;com.sec.android.app.shealth;2023-04-15 12:58:52.772;449270fe-3f90-406e-8f5d-a01e94460bcd;449270fe-3f90-406e-8f5d-a01e94460bcd.heart_rate.json;
;2023-04-17 12:40:02.670;;2023-04-17 12:42:02.807;2023-04-17 12:42:02.807;UTC-0300;5DkUXOKlpz;a5dfe8ee-85ca-4c65-a367-e4f2f73db872;com.sec.android.app.shealth;2023-04-17 12:42:02.670;dbcc3bea-4b82-4e13-964c-fe612031543d;dbcc3bea-4b82-4e13-964c-fe612031543d.heart_rate.json;
;2023-04-19 12:17:41.040;;2023-04-19 12:18:58.733;2023-04-19 12:18:58.733;UTC-0300;5DkUXOKlpz;0cfdd116-a8ac-43e3-a486-ccd5ba45fe09;com.sec.android.app.shealth;2023-04-19 12:18:58.704;67cb38f4-ca1d-4f3a-b949-f6ef81e36663;67cb38f4-ca1d-4f3a-b949-f6ef81e36663.heart_rate.json;
;2023-04-19 12:29:17.668;;2023-04-19 12:31:17.835;2023-04-19 12:31:17.835;UTC-0300;5DkUXOKlpz;519bba6b-e805-4b7b-ad05-a6ba5626162a;com.sec.android.app.shealth;2023-04-19 12:31:17.668;a38a16cf-72c2-4357-a4ea-c1d753f2b0fe;a38a16cf-72c2-4357-a4ea-c1d753f2b0fe.heart_rate.json;
;2023-04-20 11:28:08.852;;2023-04-20 11:30:09.183;2023-04-20 11:30:09.183;UTC-0300;5DkUXOKlpz;747be732-4437-4729-ad72-ccca8bc39b99;com.sec.android.app.shealth;2023-04-20 11:30:08.852;5bedbce6-0582-4beb-8a17-75e1b3a736eb;5bedbce6-0582-4beb-8a17-75e1b3a736eb.heart_rate.json;
;2023-04-21 13:21:23.185;;2023-04-21 13:21:37.107;2023-04-21 13:21:37.107;UTC-0300;5DkUXOKlpz;4c05dde5-944d-40dc-9777-f7c01749e940;com.sec.android.app.shealth;2023-04-21 13:21:36.979;8004ed20-fe00-4ff7-be40-1fdb659a3e5f;8004ed20-fe00-4ff7-be40-1fdb659a3e5f.heart_rate.json;
;2023-04-21 13:35:12.813;;2023-04-21 13:37:13.241;2023-04-21 13:37:13.241;UTC-0300;5DkUXOKlpz;a6292fcf-4ac4-42e1-9247-225867eb68af;com.sec.android.app.shealth;2023-04-21 13:37:12.813;3fc1f3d5-3a88-40a9-bae0-186b478db6ce;3fc1f3d5-3a88-40a9-bae0-186b478db6ce.heart_rate.json;
;2023-04-22 13:11:25.363;;2023-04-22 13:13:26.206;2023-04-22 13:13:26.206;UTC-0300;5DkUXOKlpz;740365ef-f3b2-419f-9f42-181c9b591103;com.sec.android.app.shealth;2023-04-22 13:13:25.363;411e780b-915a-49a1-bc29-e3e30c443ea4;411e780b-915a-49a1-bc29-e3e30c443ea4.heart_rate.json;
;2023-04-24 11:49:14.067;;2023-04-24 11:51:14.233;2023-04-24 11:51:14.233;UTC-0300;5DkUXOKlpz;3be33a30-de1b-403d-b96f-73d4a3affb9b;com.sec.android.app.shealth;2023-04-24 11:51:14.067;5987df76-d410-4cb4-b22b-111b51fa4ab0;5987df76-d410-4cb4-b22b-111b51fa4ab0.heart_rate.json;
;2023-04-25 11:50:15.370;;2023-04-25 11:52:15.480;2023-04-25 11:52:15.480;UTC-0300;5DkUXOKlpz;ea86defe-b95d-4010-9af7-84bd35aff6b6;com.sec.android.app.shealth;2023-04-25 11:52:15.370;65cb8b31-87af-4c89-ab3d-92ca4658ae09;65cb8b31-87af-4c89-ab3d-92ca4658ae09.heart_rate.json;
;2023-04-26 11:25:56.546;;2023-04-26 11:27:56.721;2023-04-26 11:27:56.721;UTC-0300;5DkUXOKlpz;2d747f0c-a301-472c-a285-604f52f47623;com.sec.android.app.shealth;2023-04-26 11:27:56.546;457ef2e4-cdcf-4b2f-807e-5484fc4044d0;457ef2e4-cdcf-4b2f-807e-5484fc4044d0.heart_rate.json;
;2023-04-27 11:35:16.451;;2023-04-27 11:36:26.689;2023-04-27 11:36:26.689;UTC-0300;5DkUXOKlpz;2aaf7036-1404-4a7a-bbda-34b02061888a;com.sec.android.app.shealth;2023-04-27 11:36:26.628;7a800116-9804-4fee-82ae-71768d458aa3;7a800116-9804-4fee-82ae-71768d458aa3.heart_rate.json;
;2023-04-27 11:46:47.307;;2023-04-27 11:48:47.472;2023-04-27 11:48:47.472;UTC-0300;5DkUXOKlpz;766f3e25-13a9-4bdf-b647-5f7140bef999;com.sec.android.app.shealth;2023-04-27 11:48:47.307;9394f8ca-b30d-4ebe-acb7-348d69e21925;9394f8ca-b30d-4ebe-acb7-348d69e21925.heart_rate.json;
;2023-04-28 11:38:28.904;;2023-04-28 11:39:59.872;2023-04-28 11:39:59.872;UTC-0300;5DkUXOKlpz;53279f41-f1ac-46d4-84bc-74db012c76bc;com.sec.android.app.shealth;2023-04-28 11:39:59.825;7290c747-70b6-4ecd-9ee0-2819814bfa7a;7290c747-70b6-4ecd-9ee0-2819814bfa7a.heart_rate.json;
;2023-04-28 11:50:16.927;;2023-04-28 11:52:17.193;2023-04-28 11:52:17.193;UTC-0300;5DkUXOKlpz;c296b9c9-1b48-4ec3-af30-f818eca6a598;com.sec.android.app.shealth;2023-04-28 11:52:16.927;e081246f-0a97-4dc4-b0bb-843282c51bb1;e081246f-0a97-4dc4-b0bb-843282c51bb1.heart_rate.json;
;2023-04-29 13:36:45.262;;2023-04-29 13:38:45.366;2023-04-29 13:38:45.366;UTC-0300;5DkUXOKlpz;d2be2126-ecab-42f9-834d-e8af9c93d4ba;com.sec.android.app.shealth;2023-04-29 13:38:45.262;02e298ac-a5fb-46f5-a629-833343960570;02e298ac-a5fb-46f5-a629-833343960570.heart_rate.json;
;2023-05-01 13:10:35.593;;2023-05-01 13:12:07.302;2023-05-01 13:12:07.302;UTC-0300;5DkUXOKlpz;d32a11bc-816e-461d-b86d-1dbb053102ba;com.sec.android.app.shealth;2023-05-01 13:12:07.268;339af138-3037-4e46-bd12-b20ad2c2d794;339af138-3037-4e46-bd12-b20ad2c2d794.heart_rate.json;
;2023-05-01 13:32:14.919;;2023-05-01 13:34:15.066;2023-05-01 13:34:15.066;UTC-0300;5DkUXOKlpz;0edde232-56a6-4a33-a362-cd35a3c9d632;com.sec.android.app.shealth;2023-05-01 13:34:14.919;629243af-8683-4551-b21c-5e53b484eb3d;629243af-8683-4551-b21c-5e53b484eb3d.heart_rate.json;
;2023-05-02 11:49:13.089;;2023-05-02 11:51:13.187;2023-05-02 11:51:13.187;UTC-0300;5DkUXOKlpz;3ae5e425-5a35-473f-a865-852bde2ede63;com.sec.android.app.shealth;2023-05-02 11:51:13.089;a149ab37-66d4-41a7-8990-8140512d0a06;a149ab37-66d4-41a7-8990-8140512d0a06.heart_rate.json;
;2023-05-03 11:52:58.079;;2023-05-03 11:54:58.193;2023-05-03 11:54:58.193;UTC-0300;5DkUXOKlpz;3942964d-4344-43e9-8520-37f0d43e559f;com.sec.android.app.shealth;2023-05-03 11:54:58.079;eab3564c-1324-4f8d-b5f4-4e7bc1d45f6a;eab3564c-1324-4f8d-b5f4-4e7bc1d45f6a.heart_rate.json;
;2023-05-04 11:41:31.769;;2023-05-04 11:43:32.198;2023-05-04 11:43:32.198;UTC-0300;5DkUXOKlpz;855627ed-0320-48cd-8e62-238219c34983;com.sec.android.app.shealth;2023-05-04 11:43:31.769;d47200fe-5f23-4ed8-a982-c3046643b717;d47200fe-5f23-4ed8-a982-c3046643b717.heart_rate.json;
;2023-05-05 11:41:42.659;;2023-05-05 11:42:12.735;2023-05-05 11:42:12.735;UTC-0300;5DkUXOKlpz;d88250b3-279d-48ca-8d31-7141210cc685;com.sec.android.app.shealth;2023-05-05 11:42:12.695;1738bb9a-f033-4a2f-8434-da052eed4702;1738bb9a-f033-4a2f-8434-da052eed4702.heart_rate.json;
;2023-05-05 11:49:06.012;;2023-05-05 11:51:06.197;2023-05-05 11:51:06.197;UTC-0300;5DkUXOKlpz;22b71298-6f04-473a-9880-55c41d2bb58d;com.sec.android.app.shealth;2023-05-05 11:51:06.012;136a3c1a-326f-42bd-af11-5a0cb02ec68c;136a3c1a-326f-42bd-af11-5a0cb02ec68c.heart_rate.json;
;2023-05-06 13:43:45.334;;2023-05-06 13:45:45.466;2023-05-06 13:45:45.466;UTC-0300;5DkUXOKlpz;8c04a3a5-f52b-409b-bde1-6b3abbea0a72;com.sec.android.app.shealth;2023-05-06 13:45:45.334;59c85f58-68bc-4ed8-8611-0618f903177a;59c85f58-68bc-4ed8-8611-0618f903177a.heart_rate.json;
;2023-05-08 11:42:15.178;;2023-05-08 11:43:15.450;2023-05-08 11:43:15.450;UTC-0300;5DkUXOKlpz;3cd0967c-f46a-4db2-a8e6-cc8dac7c49b5;com.sec.android.app.shealth;2023-05-08 11:43:15.423;ea2e27bd-8a0d-4153-970e-ac1c0d5d89fb;ea2e27bd-8a0d-4153-970e-ac1c0d5d89fb.heart_rate.json;
;2023-05-08 11:58:41.855;;2023-05-08 12:00:42.552;2023-05-08 12:00:42.552;UTC-0300;5DkUXOKlpz;3449ddb4-e303-4d26-9c79-c59735762af1;com.sec.android.app.shealth;2023-05-08 12:00:41.855;2eb6d55d-616e-490f-a9cd-99ab8fa7d15f;2eb6d55d-616e-490f-a9cd-99ab8fa7d15f.heart_rate.json;
;2023-05-09 11:54:06.362;;2023-05-09 11:56:06.437;2023-05-09 11:56:06.437;UTC-0300;5DkUXOKlpz;1ab84768-92c0-4ce8-8578-f754849f95bc;com.sec.android.app.shealth;2023-05-09 11:56:06.362;529438d7-2b61-44e2-9ca0-8afe6ca84857;529438d7-2b61-44e2-9ca0-8afe6ca84857.heart_rate.json;
;2023-05-10 11:42:44.396;;2023-05-10 11:44:44.485;2023-05-10 11:44:44.485;UTC-0300;5DkUXOKlpz;8e2acdde-17d7-4725-aea1-dabb382d5c29;com.sec.android.app.shealth;2023-05-10 11:44:44.396;f8999106-8a4a-4c5c-a1fb-9033c983c735;f8999106-8a4a-4c5c-a1fb-9033c983c735.heart_rate.json;
;2023-05-11 11:50:58.547;;2023-05-11 11:52:58.609;2023-05-11 11:52:58.609;UTC-0300;5DkUXOKlpz;a837c854-d0dc-4302-9a4b-4e7d9baf634f;com.sec.android.app.shealth;2023-05-11 11:52:58.547;de25c788-023d-480d-b286-060dd2c7f0eb;de25c788-023d-480d-b286-060dd2c7f0eb.heart_rate.json;
;2023-05-12 11:40:11.147;;2023-05-12 11:42:11.292;2023-05-12 11:42:11.292;UTC-0300;5DkUXOKlpz;48ead5ea-41a2-4efa-a680-5ea19a46d94b;com.sec.android.app.shealth;2023-05-12 11:42:11.147;84bf0e7b-4f7a-4284-a505-cdd0817d8f4c;84bf0e7b-4f7a-4284-a505-cdd0817d8f4c.heart_rate.json;
;2023-05-16 12:00:03.336;;2023-05-16 12:02:03.494;2023-05-16 12:02:03.494;UTC-0300;5DkUXOKlpz;0201be73-3ea3-4eb2-a2cc-e919d856bd54;com.sec.android.app.shealth;2023-05-16 12:02:03.336;3e67e27d-7394-4429-8a36-9418a699dd2b;3e67e27d-7394-4429-8a36-9418a699dd2b.heart_rate.json;
;2023-05-17 12:05:00.445;;2023-05-17 12:07:00.600;2023-05-17 12:07:00.600;UTC-0300;5DkUXOKlpz;8a5649c0-9a80-4dc2-8894-3cfa3c6de9da;com.sec.android.app.shealth;2023-05-17 12:07:00.445;1047038d-8913-4ab8-b8d7-c49456573538;1047038d-8913-4ab8-b8d7-c49456573538.heart_rate.json;
;2023-05-18 11:55:20.608;;2023-05-18 11:57:21.230;2023-05-18 11:57:21.230;UTC-0300;5DkUXOKlpz;eef21414-f7d7-4296-8da5-390251e67f73;com.sec.android.app.shealth;2023-05-18 11:57:20.608;9eb8c07c-d047-445a-bace-aa584eaa312c;9eb8c07c-d047-445a-bace-aa584eaa312c.heart_rate.json;
;2023-05-19 11:51:26.925;;2023-05-19 11:52:15.942;2023-05-19 11:52:15.942;UTC-0300;5DkUXOKlpz;8f31917a-024c-4c53-a675-ac755f4e139f;com.sec.android.app.shealth;2023-05-19 11:52:15.928;3143f580-51d8-4d3d-ae92-3c12d2975b5e;3143f580-51d8-4d3d-ae92-3c12d2975b5e.heart_rate.json;
;2023-05-19 12:02:51.074;;2023-05-19 12:04:51.201;2023-05-19 12:04:51.201;UTC-0300;5DkUXOKlpz;bcf5bf9c-d32d-4cc6-9ac2-40aa4604532c;com.sec.android.app.shealth;2023-05-19 12:04:51.074;92238dd1-4d38-475b-8834-8424d9ba964e;92238dd1-4d38-475b-8834-8424d9ba964e.heart_rate.json;
;2023-05-20 13:17:06.955;;2023-05-20 13:19:07.593;2023-05-20 13:19:07.593;UTC-0300;5DkUXOKlpz;bba75a37-79f8-4d2f-947b-795fca2ce6fb;com.sec.android.app.shealth;2023-05-20 13:19:06.955;2c80f35d-b7d1-43a8-9bc2-7825afddb77c;2c80f35d-b7d1-43a8-9bc2-7825afddb77c.heart_rate.json;
;2023-05-22 11:58:13.843;;2023-05-22 11:58:49.597;2023-05-22 11:58:49.597;UTC-0300;5DkUXOKlpz;7e5e08a8-f1c9-45dc-80a0-0387955cc7bb;com.sec.android.app.shealth;2023-05-22 11:58:49.495;5487d97f-c876-49ef-9865-8a66f7d6d9e6;5487d97f-c876-49ef-9865-8a66f7d6d9e6.heart_rate.json;
;2023-05-22 12:02:22.977;;2023-05-22 12:02:43.465;2023-05-22 12:02:43.465;UTC-0300;5DkUXOKlpz;e9edd0f1-70f0-4f24-a791-07ff33f4fc16;com.sec.android.app.shealth;2023-05-22 12:02:43.442;8642e919-3e5f-492d-b2e6-89bf1c71c659;8642e919-3e5f-492d-b2e6-89bf1c71c659.heart_rate.json;
;2023-05-22 12:19:45.013;;2023-05-22 12:21:45.259;2023-05-22 12:21:45.259;UTC-0300;5DkUXOKlpz;b5f9e3aa-de69-4097-ac69-aa24e4e2e659;com.sec.android.app.shealth;2023-05-22 12:21:45.013;ed76a072-01af-4440-94f1-a4ed07f677b9;ed76a072-01af-4440-94f1-a4ed07f677b9.heart_rate.json;
;2023-05-23 12:09:18.278;;2023-05-23 12:11:18.453;2023-05-23 12:11:18.453;UTC-0300;5DkUXOKlpz;36e8176c-e687-4bb6-a03e-35578c622255;com.sec.android.app.shealth;2023-05-23 12:11:18.278;bbb09ae6-a876-4abc-b2f8-0d5b6c22d304;bbb09ae6-a876-4abc-b2f8-0d5b6c22d304.heart_rate.json;
